MATERIAL_CODE,MATERIAL_CODE_DESC,MAT_GRP,MAT_GRP_DESC,UOM,ds,y,receipt_qty,inv_qty,unit_cost,n_locations,is_synthetic
71210000080015,"MULTIPURPOSE GREASE LITHIUM BASE,GRADE-3",712,LUBRICANTS,KG,2024-02-29,443.0554,477.6925,313.7474,263.0972,39,1
71210000080015,"MULTIPURPOSE GREASE LITHIUM BASE,GRADE-3",712,LUBRICANTS,KG,2024-03-31,401.4754,482.116,394.388,263.0972,39,1
71210000080015,"MULTIPURPOSE GREASE LITHIUM BASE,GRADE-3",712,LUBRICANTS,KG,2024-04-30,417.6005,506.0634,482.8509,263.0972,39,1
71210000080015,"MULTIPURPOSE GREASE LITHIUM BASE,GRADE-3",712,LUBRICANTS,KG,2024-05-31,374.4693,326.0954,434.477,263.0972,39,1
71210000080015,"MULTIPURPOSE GREASE LITHIUM BASE,GRADE-3",712,LUBRICANTS,KG,2024-06-30,433.1171,395.0962,396.4561,263.0972,39,1
71210000080015,"MULTIPURPOSE GREASE LITHIUM BASE,GRADE-3",712,LUBRICANTS,KG,2024-07-31,477.0396,476.3069,395.7234,263.0972,39,1
71210000080015,"MULTIPURPOSE GREASE LITHIUM BASE,GRADE-3",712,LUBRICANTS,KG,2024-08-31,375.6906,457.5405,477.5733,263.0972,39,1
71210000080015,"MULTIPURPOSE GREASE LITHIUM BASE,GRADE-3",712,LUBRICANTS,KG,2024-09-30,379.0537,640.2825,738.8021,263.0972,39,1
71210000080015,"MULTIPURPOSE GREASE LITHIUM BASE,GRADE-3",712,LUBRICANTS,KG,2024-10-31,367.17,506.9875,878.6196,263.0972,39,1
71210000080015,"MULTIPURPOSE GREASE LITHIUM BASE,GRADE-3",712,LUBRICANTS,KG,2024-11-30,333.9495,355.8375,900.5076,263.0972,39,1
71210000080015,"MULTIPURPOSE GREASE LITHIUM BASE,GRADE-3",712,LUBRICANTS,KG,2024-12-31,454.1272,380.2095,826.5899,263.0972,39,1
71210000080015,"MULTIPURPOSE GREASE LITHIUM BASE,GRADE-3",712,LUBRICANTS,KG,2025-01-31,352.2423,319.7134,794.061,263.0972,39,1
71210000080015,"MULTIPURPOSE GREASE LITHIUM BASE,GRADE-3",712,LUBRICANTS,KG,2025-02-28,373.2617,456.437,877.2363,263.0972,39,1
71210000080015,"MULTIPURPOSE GREASE LITHIUM BASE,GRADE-3",712,LUBRICANTS,KG,2025-03-31,352.3757,282.8742,807.7348,263.0972,39,1
71210000080015,"MULTIPURPOSE GREASE LITHIUM BASE,GRADE-3",712,LUBRICANTS,KG,2025-04-30,383.1014,477.5115,902.1449,263.0972,39,1
71210000080015,"MULTIPURPOSE GREASE LITHIUM BASE,GRADE-3",712,LUBRICANTS,KG,2025-05-31,435.5146,345.0802,811.7105,263.0972,39,1
71210000080015,"MULTIPURPOSE GREASE LITHIUM BASE,GRADE-3",712,LUBRICANTS,KG,2025-06-30,432.3429,447.0467,826.4143,263.0972,39,1
71210000080015,"MULTIPURPOSE GREASE LITHIUM BASE,GRADE-3",712,LUBRICANTS,KG,2025-07-31,361.3773,574.7495,1039.7865,263.0972,39,1
71210000080015,"MULTIPURPOSE GREASE LITHIUM BASE,GRADE-3",712,LUBRICANTS,KG,2025-08-31,349.8001,463.0136,1153.0,263.0972,39,1
71210000080015,"MULTIPURPOSE GREASE LITHIUM BASE,GRADE-3",712,LUBRICANTS,KG,2025-09-30,399.0,666.0,1153.0,263.0972,39,0
71210000080015,"MULTIPURPOSE GREASE LITHIUM BASE,GRADE-3",712,LUBRICANTS,KG,2025-10-31,399.0,666.0,1420.0,263.0972,39,0
71210000120008,"CALCIUM EP GREASE, GRADE NLGI-2",712,LUBRICANTS,KG,2023-11-30,2099.1802,2907.3875,808.2073,166.66,7,1
71210000120008,"CALCIUM EP GREASE, GRADE NLGI-2",712,LUBRICANTS,KG,2023-12-31,2023.2819,2453.1813,1238.1067,166.66,7,1
71210000120008,"CALCIUM EP GREASE, GRADE NLGI-2",712,LUBRICANTS,KG,2024-01-31,1697.1327,2018.3379,1559.3119,166.66,7,1
71210000120008,"CALCIUM EP GREASE, GRADE NLGI-2",712,LUBRICANTS,KG,2024-02-29,2360.8244,1810.2375,1008.725,166.66,7,1
71210000120008,"CALCIUM EP GREASE, GRADE NLGI-2",712,LUBRICANTS,KG,2024-03-31,2622.4062,2127.0254,513.3442,166.66,7,1
71210000120008,"CALCIUM EP GREASE, GRADE NLGI-2",712,LUBRICANTS,KG,2024-04-30,2871.0378,3094.9397,737.2461,166.66,7,1
71210000120008,"CALCIUM EP GREASE, GRADE NLGI-2",712,LUBRICANTS,KG,2024-05-31,3067.9051,2166.7235,0.0,166.66,7,1
71210000120008,"CALCIUM EP GREASE, GRADE NLGI-2",712,LUBRICANTS,KG,2024-06-30,2203.1323,2554.8585,351.7262,166.66,7,1
71210000120008,"CALCIUM EP GREASE, GRADE NLGI-2",712,LUBRICANTS,KG,2024-07-31,2004.578,3458.5276,1805.6758,166.66,7,1
71210000120008,"CALCIUM EP GREASE, GRADE NLGI-2",712,LUBRICANTS,KG,2024-08-31,1909.4208,1989.5258,1885.7808,166.66,7,1
71210000120008,"CALCIUM EP GREASE, GRADE NLGI-2",712,LUBRICANTS,KG,2024-09-30,2111.8619,2569.9623,2343.8812,166.66,7,1
71210000120008,"CALCIUM EP GREASE, GRADE NLGI-2",712,LUBRICANTS,KG,2024-10-31,1563.1055,1792.6986,2573.4743,166.66,7,1
71210000120008,"CALCIUM EP GREASE, GRADE NLGI-2",712,LUBRICANTS,KG,2024-11-30,1727.8453,2625.558,3471.187,166.66,7,1
71210000120008,"CALCIUM EP GREASE, GRADE NLGI-2",712,LUBRICANTS,KG,2024-12-31,1654.3542,1855.5901,3672.4229,166.66,7,1
71210000120008,"CALCIUM EP GREASE, GRADE NLGI-2",712,LUBRICANTS,KG,2025-01-31,2351.3483,2246.2645,3567.3391,166.66,7,1
71210000120008,"CALCIUM EP GREASE, GRADE NLGI-2",712,LUBRICANTS,KG,2025-02-28,2746.7661,1380.2008,2200.7738,166.66,7,1
71210000120008,"CALCIUM EP GREASE, GRADE NLGI-2",712,LUBRICANTS,KG,2025-03-31,2177.1986,2200.818,2224.3932,166.66,7,1
71210000120008,"CALCIUM EP GREASE, GRADE NLGI-2",712,LUBRICANTS,KG,2025-04-30,2385.0749,3713.3818,3552.7001,166.66,7,1
71210000120008,"CALCIUM EP GREASE, GRADE NLGI-2",712,LUBRICANTS,KG,2025-05-31,2727.8116,2797.8351,3622.7236,166.66,7,1
71210000120008,"CALCIUM EP GREASE, GRADE NLGI-2",712,LUBRICANTS,KG,2025-06-30,2242.0825,2363.4586,3744.0997,166.66,7,1
71210000120008,"CALCIUM EP GREASE, GRADE NLGI-2",712,LUBRICANTS,KG,2025-07-31,1931.5233,2352.7173,4165.2937,166.66,7,1
71210000120008,"CALCIUM EP GREASE, GRADE NLGI-2",712,LUBRICANTS,KG,2025-08-31,1988.0045,2501.2046,4678.4938,166.66,7,1
71210000120008,"CALCIUM EP GREASE, GRADE NLGI-2",712,LUBRICANTS,KG,2025-09-30,2184.0,2730.0,62.0,166.66,7,0
71210000120008,"CALCIUM EP GREASE, GRADE NLGI-2",712,LUBRICANTS,KG,2025-10-31,2184.0,2730.0,608.0,166.66,7,0
71210000120010,CALCIUM SULPHONATE COMPLEX GREASE NLGI-2,712,LUBRICANTS,KG,2023-11-30,13866.222,16499.5781,2633.3561,300.3448,15,1
71210000120010,CALCIUM SULPHONATE COMPLEX GREASE NLGI-2,712,LUBRICANTS,KG,2023-12-31,16531.4997,17030.718,3132.5744,300.3448,15,1
71210000120010,CALCIUM SULPHONATE COMPLEX GREASE NLGI-2,712,LUBRICANTS,KG,2024-01-31,15882.0492,15352.52,2603.0452,300.3448,15,1
71210000120010,CALCIUM SULPHONATE COMPLEX GREASE NLGI-2,712,LUBRICANTS,KG,2024-02-29,13163.3658,16253.2508,5692.9302,300.3448,15,1
71210000120010,CALCIUM SULPHONATE COMPLEX GREASE NLGI-2,712,LUBRICANTS,KG,2024-03-31,12725.2221,16996.1407,9963.8488,300.3448,15,1
71210000120010,CALCIUM SULPHONATE COMPLEX GREASE NLGI-2,712,LUBRICANTS,KG,2024-04-30,13296.0585,13702.0075,10369.7978,300.3448,15,1
71210000120010,CALCIUM SULPHONATE COMPLEX GREASE NLGI-2,712,LUBRICANTS,KG,2024-05-31,12880.9613,13343.0251,10831.8616,300.3448,15,1
71210000120010,CALCIUM SULPHONATE COMPLEX GREASE NLGI-2,712,LUBRICANTS,KG,2024-06-30,13669.6906,17748.7637,14910.9347,300.3448,15,1
71210000120010,CALCIUM SULPHONATE COMPLEX GREASE NLGI-2,712,LUBRICANTS,KG,2024-07-31,10493.6193,15780.1088,20197.4242,300.3448,15,1
71210000120010,CALCIUM SULPHONATE COMPLEX GREASE NLGI-2,712,LUBRICANTS,KG,2024-08-31,10814.1361,18247.9473,27631.2354,300.3448,15,1
71210000120010,CALCIUM SULPHONATE COMPLEX GREASE NLGI-2,712,LUBRICANTS,KG,2024-09-30,14270.4534,11685.8336,25046.6156,300.3448,15,1
71210000120010,CALCIUM SULPHONATE COMPLEX GREASE NLGI-2,712,LUBRICANTS,KG,2024-10-31,14774.8477,11899.2657,22171.0336,300.3448,15,1
71210000120010,CALCIUM SULPHONATE COMPLEX GREASE NLGI-2,712,LUBRICANTS,KG,2024-11-30,15481.9228,19617.1879,26306.2987,300.3448,15,1
71210000120010,CALCIUM SULPHONATE COMPLEX GREASE NLGI-2,712,LUBRICANTS,KG,2024-12-31,13403.8974,16320.9405,29223.3418,300.3448,15,1
71210000120010,CALCIUM SULPHONATE COMPLEX GREASE NLGI-2,712,LUBRICANTS,KG,2025-01-31,20595.9207,20142.1868,28769.6079,300.3448,15,1
71210000120010,CALCIUM SULPHONATE COMPLEX GREASE NLGI-2,712,LUBRICANTS,KG,2025-02-28,15570.6187,15552.5675,28751.5567,300.3448,15,1
71210000120010,CALCIUM SULPHONATE COMPLEX GREASE NLGI-2,712,LUBRICANTS,KG,2025-03-31,11220.9501,16490.8766,34021.4832,300.3448,15,1
71210000120010,CALCIUM SULPHONATE COMPLEX GREASE NLGI-2,712,LUBRICANTS,KG,2025-04-30,12120.3264,13377.7233,35278.8801,300.3448,15,1
71210000120010,CALCIUM SULPHONATE COMPLEX GREASE NLGI-2,712,LUBRICANTS,KG,2025-05-31,12754.7622,9458.6495,31982.7674,300.3448,15,1
71210000120010,CALCIUM SULPHONATE COMPLEX GREASE NLGI-2,712,LUBRICANTS,KG,2025-06-30,11269.9299,13172.1873,33885.0248,300.3448,15,1
71210000120010,CALCIUM SULPHONATE COMPLEX GREASE NLGI-2,712,LUBRICANTS,KG,2025-07-31,15556.0273,10283.0545,28612.052,300.3448,15,1
71210000120010,CALCIUM SULPHONATE COMPLEX GREASE NLGI-2,712,LUBRICANTS,KG,2025-08-31,13960.3626,11122.8909,25774.5803,300.3448,15,1
71210000120010,CALCIUM SULPHONATE COMPLEX GREASE NLGI-2,712,LUBRICANTS,KG,2025-09-30,13650.0,13104.0,10192.0,300.3448,15,0
71210000120010,CALCIUM SULPHONATE COMPLEX GREASE NLGI-2,712,LUBRICANTS,KG,2025-10-31,13650.0,13104.0,2002.0,300.3448,15,0
71210000160055,"LUBRICATING PASTE,WOLFRACOAT-C,KLUBER",712,LUBRICANTS,KG,2023-11-30,5.3053,5.8649,0.5596,23199.0,2,1
71210000160055,"LUBRICATING PASTE,WOLFRACOAT-C,KLUBER",712,LUBRICANTS,KG,2023-12-31,4.7172,6.1244,1.9668,23199.0,2,1
71210000160055,"LUBRICATING PASTE,WOLFRACOAT-C,KLUBER",712,LUBRICANTS,KG,2024-01-31,4.2682,5.4143,3.1129,23199.0,2,1
71210000160055,"LUBRICATING PASTE,WOLFRACOAT-C,KLUBER",712,LUBRICANTS,KG,2024-02-29,5.0343,4.9039,2.9825,23199.0,2,1
71210000160055,"LUBRICATING PASTE,WOLFRACOAT-C,KLUBER",712,LUBRICANTS,KG,2024-03-31,6.6063,4.8913,1.2675,23199.0,2,1
71210000160055,"LUBRICATING PASTE,WOLFRACOAT-C,KLUBER",712,LUBRICANTS,KG,2024-04-30,7.563,4.8338,0.0,23199.0,2,1
71210000160055,"LUBRICATING PASTE,WOLFRACOAT-C,KLUBER",712,LUBRICANTS,KG,2024-05-31,6.4275,6.3737,0.0,23199.0,2,1
71210000160055,"LUBRICATING PASTE,WOLFRACOAT-C,KLUBER",712,LUBRICANTS,KG,2024-06-30,4.8172,9.499,4.6818,23199.0,2,1
71210000160055,"LUBRICATING PASTE,WOLFRACOAT-C,KLUBER",712,LUBRICANTS,KG,2024-07-31,4.7217,8.6994,8.6595,23199.0,2,1
71210000160055,"LUBRICATING PASTE,WOLFRACOAT-C,KLUBER",712,LUBRICANTS,KG,2024-08-31,5.4553,4.5602,7.7644,23199.0,2,1
71210000160055,"LUBRICATING PASTE,WOLFRACOAT-C,KLUBER",712,LUBRICANTS,KG,2024-09-30,4.3942,6.295,9.6652,23199.0,2,1
71210000160055,"LUBRICATING PASTE,WOLFRACOAT-C,KLUBER",712,LUBRICANTS,KG,2024-10-31,3.5151,7.4505,13.6006,23199.0,2,1
71210000160055,"LUBRICATING PASTE,WOLFRACOAT-C,KLUBER",712,LUBRICANTS,KG,2024-11-30,3.8934,5.9849,15.6921,23199.0,2,1
71210000160055,"LUBRICATING PASTE,WOLFRACOAT-C,KLUBER",712,LUBRICANTS,KG,2024-12-31,5.047,4.0905,14.7356,23199.0,2,1
71210000160055,"LUBRICATING PASTE,WOLFRACOAT-C,KLUBER",712,LUBRICANTS,KG,2025-01-31,3.7104,5.2155,16.2407,23199.0,2,1
71210000160055,"LUBRICATING PASTE,WOLFRACOAT-C,KLUBER",712,LUBRICANTS,KG,2025-02-28,5.322,6.9378,17.8565,23199.0,2,1
71210000160055,"LUBRICATING PASTE,WOLFRACOAT-C,KLUBER",712,LUBRICANTS,KG,2025-03-31,4.2287,4.7795,18.4073,23199.0,2,1
71210000160055,"LUBRICATING PASTE,WOLFRACOAT-C,KLUBER",712,LUBRICANTS,KG,2025-04-30,5.0206,6.9577,20.3444,23199.0,2,1
71210000160055,"LUBRICATING PASTE,WOLFRACOAT-C,KLUBER",712,LUBRICANTS,KG,2025-05-31,6.54,3.9783,17.7827,23199.0,2,1
71210000160055,"LUBRICATING PASTE,WOLFRACOAT-C,KLUBER",712,LUBRICANTS,KG,2025-06-30,7.2864,5.1691,15.6654,23199.0,2,1
71210000160055,"LUBRICATING PASTE,WOLFRACOAT-C,KLUBER",712,LUBRICANTS,KG,2025-07-31,4.0173,7.9808,19.6289,23199.0,2,1
71210000160055,"LUBRICATING PASTE,WOLFRACOAT-C,KLUBER",712,LUBRICANTS,KG,2025-08-31,5.7005,6.019,19.9474,23199.0,2,1
71210000160055,"LUBRICATING PASTE,WOLFRACOAT-C,KLUBER",712,LUBRICANTS,KG,2025-09-30,5.0,5.0,5.0,23199.0,2,0
71210000160055,"LUBRICATING PASTE,WOLFRACOAT-C,KLUBER",712,LUBRICANTS,KG,2025-10-31,5.0,5.0,0.0,23199.0,2,0
71210000240006,"LITHIUM COMPLEX GREASE, GRADE NLGI-2",712,LUBRICANTS,KG,2023-11-30,13035.4762,12265.9251,0.0,292.573,21,1
71210000240006,"LITHIUM COMPLEX GREASE, GRADE NLGI-2",712,LUBRICANTS,KG,2023-12-31,13163.3799,16542.1568,3378.7769,292.573,21,1
71210000240006,"LITHIUM COMPLEX GREASE, GRADE NLGI-2",712,LUBRICANTS,KG,2024-01-31,10575.0506,16664.6686,9468.3949,292.573,21,1
71210000240006,"LITHIUM COMPLEX GREASE, GRADE NLGI-2",712,LUBRICANTS,KG,2024-02-29,10803.0646,17468.6812,16134.0115,292.573,21,1
71210000240006,"LITHIUM COMPLEX GREASE, GRADE NLGI-2",712,LUBRICANTS,KG,2024-03-31,9625.1588,10753.8626,17262.7153,292.573,21,1
71210000240006,"LITHIUM COMPLEX GREASE, GRADE NLGI-2",712,LUBRICANTS,KG,2024-04-30,10175.2494,14945.0614,22032.5273,292.573,21,1
71210000240006,"LITHIUM COMPLEX GREASE, GRADE NLGI-2",712,LUBRICANTS,KG,2024-05-31,9770.0411,12896.6597,25159.1459,292.573,21,1
71210000240006,"LITHIUM COMPLEX GREASE, GRADE NLGI-2",712,LUBRICANTS,KG,2024-06-30,10451.9292,8977.5603,23684.777,292.573,21,1
71210000240006,"LITHIUM COMPLEX GREASE, GRADE NLGI-2",712,LUBRICANTS,KG,2024-07-31,10555.8846,13507.5809,26636.4733,292.573,21,1
71210000240006,"LITHIUM COMPLEX GREASE, GRADE NLGI-2",712,LUBRICANTS,KG,2024-08-31,8399.2874,10756.2165,28993.4024,292.573,21,1
71210000240006,"LITHIUM COMPLEX GREASE, GRADE NLGI-2",712,LUBRICANTS,KG,2024-09-30,11420.5141,10098.7742,27671.6625,292.573,21,1
71210000240006,"LITHIUM COMPLEX GREASE, GRADE NLGI-2",712,LUBRICANTS,KG,2024-10-31,12051.2837,6865.1826,22485.5614,292.573,21,1
71210000240006,"LITHIUM COMPLEX GREASE, GRADE NLGI-2",712,LUBRICANTS,KG,2024-11-30,13297.1411,13391.7169,22580.1372,292.573,21,1
71210000240006,"LITHIUM COMPLEX GREASE, GRADE NLGI-2",712,LUBRICANTS,KG,2024-12-31,13047.6053,14409.0853,23941.6172,292.573,21,1
71210000240006,"LITHIUM COMPLEX GREASE, GRADE NLGI-2",712,LUBRICANTS,KG,2025-01-31,13328.7482,17533.7534,28146.6224,292.573,21,1
71210000240006,"LITHIUM COMPLEX GREASE, GRADE NLGI-2",712,LUBRICANTS,KG,2025-02-28,10010.7941,17254.8025,35390.6308,292.573,21,1
71210000240006,"LITHIUM COMPLEX GREASE, GRADE NLGI-2",712,LUBRICANTS,KG,2025-03-31,12111.2516,13194.1886,36473.5678,292.573,21,1
71210000240006,"LITHIUM COMPLEX GREASE, GRADE NLGI-2",712,LUBRICANTS,KG,2025-04-30,9412.7909,8280.8346,35341.6115,292.573,21,1
71210000240006,"LITHIUM COMPLEX GREASE, GRADE NLGI-2",712,LUBRICANTS,KG,2025-05-31,8305.9701,11703.7017,38739.3431,292.573,21,1
71210000240006,"LITHIUM COMPLEX GREASE, GRADE NLGI-2",712,LUBRICANTS,KG,2025-06-30,10638.8076,12744.8264,40845.3619,292.573,21,1
71210000240006,"LITHIUM COMPLEX GREASE, GRADE NLGI-2",712,LUBRICANTS,KG,2025-07-31,8831.8368,9148.4683,41161.9934,292.573,21,1
71210000240006,"LITHIUM COMPLEX GREASE, GRADE NLGI-2",712,LUBRICANTS,KG,2025-08-31,9824.2032,8657.0568,39994.847,292.573,21,1
71210000240006,"LITHIUM COMPLEX GREASE, GRADE NLGI-2",712,LUBRICANTS,KG,2025-09-30,11284.0,13104.0,14631.0,292.573,21,0
71210000240006,"LITHIUM COMPLEX GREASE, GRADE NLGI-2",712,LUBRICANTS,KG,2025-10-31,11284.0,13104.0,8079.0,292.573,21,0
71210000280005,DRY LUBRICANT,712,LUBRICANTS,L,2023-11-30,28.5305,36.851,178.4605,428.08,5,1
71210000280005,DRY LUBRICANT,712,LUBRICANTS,L,2023-12-31,39.1005,25.7518,165.1118,428.08,5,1
71210000280005,DRY LUBRICANT,712,LUBRICANTS,L,2024-01-31,45.4193,44.893,164.5855,428.08,5,1
71210000280005,DRY LUBRICANT,712,LUBRICANTS,L,2024-02-29,43.914,63.0403,183.7118,428.08,5,1
71210000280005,DRY LUBRICANT,712,LUBRICANTS,L,2024-03-31,34.0196,36.8695,186.5617,428.08,5,1
71210000280005,DRY LUBRICANT,712,LUBRICANTS,L,2024-04-30,57.0392,43.1152,172.6377,428.08,5,1
71210000280005,DRY LUBRICANT,712,LUBRICANTS,L,2024-05-31,59.1957,74.6351,188.0771,428.08,5,1
71210000280005,DRY LUBRICANT,712,LUBRICANTS,L,2024-06-30,56.751,50.864,182.1901,428.08,5,1
71210000280005,DRY LUBRICANT,712,LUBRICANTS,L,2024-07-31,39.3275,56.9316,199.7942,428.08,5,1
71210000280005,DRY LUBRICANT,712,LUBRICANTS,L,2024-08-31,37.4401,54.0784,216.4325,428.08,5,1
71210000280005,DRY LUBRICANT,712,LUBRICANTS,L,2024-09-30,25.9593,51.0986,241.5718,428.08,5,1
71210000280005,DRY LUBRICANT,712,LUBRICANTS,L,2024-10-31,26.4967,24.0824,239.1575,428.08,5,1
71210000280005,DRY LUBRICANT,712,LUBRICANTS,L,2024-11-30,27.4016,29.9246,241.6805,428.08,5,1
71210000280005,DRY LUBRICANT,712,LUBRICANTS,L,2024-12-31,41.9027,25.6254,225.4032,428.08,5,1
71210000280005,DRY LUBRICANT,712,LUBRICANTS,L,2025-01-31,35.8173,39.5858,229.1717,428.08,5,1
71210000280005,DRY LUBRICANT,712,LUBRICANTS,L,2025-02-28,43.6289,47.129,232.6718,428.08,5,1
71210000280005,DRY LUBRICANT,712,LUBRICANTS,L,2025-03-31,43.8048,49.694,238.561,428.08,5,1
71210000280005,DRY LUBRICANT,712,LUBRICANTS,L,2025-04-30,64.9235,55.0262,228.6637,428.08,5,1
71210000280005,DRY LUBRICANT,712,LUBRICANTS,L,2025-05-31,51.344,83.625,260.9447,428.08,5,1
71210000280005,DRY LUBRICANT,712,LUBRICANTS,L,2025-06-30,51.3833,48.8935,258.4549,428.08,5,1
71210000280005,DRY LUBRICANT,712,LUBRICANTS,L,2025-07-31,43.4693,61.8501,276.8357,428.08,5,1
71210000280005,DRY LUBRICANT,712,LUBRICANTS,L,2025-08-31,37.5205,41.6848,281.0,428.08,5,1
71210000280005,DRY LUBRICANT,712,LUBRICANTS,L,2025-09-30,40.0,20.0,281.0,428.08,5,0
71210000280005,DRY LUBRICANT,712,LUBRICANTS,L,2025-10-31,40.0,20.0,241.0,428.08,5,0
71210000280019,OPEN GEAR SPRAYABLE GREASE,712,LUBRICANTS,KG,2023-11-30,220.7718,177.5717,1594.7281,301.2138,4,1
71210000280019,OPEN GEAR SPRAYABLE GREASE,712,LUBRICANTS,KG,2023-12-31,217.3788,197.6848,1575.0341,301.2138,4,1
71210000280019,OPEN GEAR SPRAYABLE GREASE,712,LUBRICANTS,KG,2024-01-31,169.6193,232.2173,1637.6321,301.2138,4,1
71210000280019,OPEN GEAR SPRAYABLE GREASE,712,LUBRICANTS,KG,2024-02-29,226.2355,220.3457,1631.7423,301.2138,4,1
71210000280019,OPEN GEAR SPRAYABLE GREASE,712,LUBRICANTS,KG,2024-03-31,190.6234,296.1804,1737.2993,301.2138,4,1
71210000280019,OPEN GEAR SPRAYABLE GREASE,712,LUBRICANTS,KG,2024-04-30,217.162,218.6963,1738.8336,301.2138,4,1
71210000280019,OPEN GEAR SPRAYABLE GREASE,712,LUBRICANTS,KG,2024-05-31,153.359,251.6216,1837.0962,301.2138,4,1
71210000280019,OPEN GEAR SPRAYABLE GREASE,712,LUBRICANTS,KG,2024-06-30,138.6547,201.8677,1900.3092,301.2138,4,1
71210000280019,OPEN GEAR SPRAYABLE GREASE,712,LUBRICANTS,KG,2024-07-31,163.357,172.2045,1909.1567,301.2138,4,1
71210000280019,OPEN GEAR SPRAYABLE GREASE,712,LUBRICANTS,KG,2024-08-31,132.8151,157.592,1933.9336,301.2138,4,1
71210000280019,OPEN GEAR SPRAYABLE GREASE,712,LUBRICANTS,KG,2024-09-30,184.0861,180.4124,1930.2599,301.2138,4,1
71210000280019,OPEN GEAR SPRAYABLE GREASE,712,LUBRICANTS,KG,2024-10-31,178.7944,184.4031,1935.8686,301.2138,4,1
71210000280019,OPEN GEAR SPRAYABLE GREASE,712,LUBRICANTS,KG,2024-11-30,190.6794,208.2696,1953.4588,301.2138,4,1
71210000280019,OPEN GEAR SPRAYABLE GREASE,712,LUBRICANTS,KG,2024-12-31,164.9006,250.2803,2038.8385,301.2138,4,1
71210000280019,OPEN GEAR SPRAYABLE GREASE,712,LUBRICANTS,KG,2025-01-31,216.1732,169.9554,1992.6207,301.2138,4,1
71210000280019,OPEN GEAR SPRAYABLE GREASE,712,LUBRICANTS,KG,2025-02-28,188.9978,292.77,2096.3929,301.2138,4,1
71210000280019,OPEN GEAR SPRAYABLE GREASE,712,LUBRICANTS,KG,2025-03-31,243.635,157.8677,2010.6256,301.2138,4,1
71210000280019,OPEN GEAR SPRAYABLE GREASE,712,LUBRICANTS,KG,2025-04-30,226.1742,264.4932,2048.9446,301.2138,4,1
71210000280019,OPEN GEAR SPRAYABLE GREASE,712,LUBRICANTS,KG,2025-05-31,164.9433,194.1268,2078.1281,301.2138,4,1
71210000280019,OPEN GEAR SPRAYABLE GREASE,712,LUBRICANTS,KG,2025-06-30,140.7155,170.8564,2108.269,301.2138,4,1
71210000280019,OPEN GEAR SPRAYABLE GREASE,712,LUBRICANTS,KG,2025-07-31,142.4525,168.4947,2134.3112,301.2138,4,1
71210000280019,OPEN GEAR SPRAYABLE GREASE,712,LUBRICANTS,KG,2025-08-31,142.2073,171.8961,2164.0,301.2138,4,1
71210000280019,OPEN GEAR SPRAYABLE GREASE,712,LUBRICANTS,KG,2025-09-30,182.0,180.0,2164.0,301.2138,4,0
71210000280019,OPEN GEAR SPRAYABLE GREASE,712,LUBRICANTS,KG,2025-10-31,182.0,180.0,1982.0,301.2138,4,0
71210100040008,"HYDRAULIC OIL,GRADE:HLP,VG-100",712,LUBRICANTS,L,2023-11-30,491.8398,655.4937,163.6539,144.4,1,1
71210100040008,"HYDRAULIC OIL,GRADE:HLP,VG-100",712,LUBRICANTS,L,2023-12-31,423.4382,604.4738,344.6895,144.4,1,1
71210100040008,"HYDRAULIC OIL,GRADE:HLP,VG-100",712,LUBRICANTS,L,2024-01-31,344.2247,603.9356,604.4004,144.4,1,1
71210100040008,"HYDRAULIC OIL,GRADE:HLP,VG-100",712,LUBRICANTS,L,2024-02-29,310.528,413.2963,707.1687,144.4,1,1
71210100040008,"HYDRAULIC OIL,GRADE:HLP,VG-100",712,LUBRICANTS,L,2024-03-31,360.8639,281.4358,627.7406,144.4,1,1
71210100040008,"HYDRAULIC OIL,GRADE:HLP,VG-100",712,LUBRICANTS,L,2024-04-30,391.5713,308.3204,544.4897,144.4,1,1
71210100040008,"HYDRAULIC OIL,GRADE:HLP,VG-100",712,LUBRICANTS,L,2024-05-31,327.5129,412.7759,629.7527,144.4,1,1
71210100040008,"HYDRAULIC OIL,GRADE:HLP,VG-100",712,LUBRICANTS,L,2024-06-30,361.8761,409.6995,677.5761,144.4,1,1
71210100040008,"HYDRAULIC OIL,GRADE:HLP,VG-100",712,LUBRICANTS,L,2024-07-31,376.0414,295.3723,596.907,144.4,1,1
71210100040008,"HYDRAULIC OIL,GRADE:HLP,VG-100",712,LUBRICANTS,L,2024-08-31,492.2942,338.5754,443.1882,144.4,1,1
71210100040008,"HYDRAULIC OIL,GRADE:HLP,VG-100",712,LUBRICANTS,L,2024-09-30,576.5154,401.5891,268.2619,144.4,1,1
71210100040008,"HYDRAULIC OIL,GRADE:HLP,VG-100",712,LUBRICANTS,L,2024-10-31,461.4148,434.6802,241.5273,144.4,1,1
71210100040008,"HYDRAULIC OIL,GRADE:HLP,VG-100",712,LUBRICANTS,L,2024-11-30,500.4355,665.7478,406.8396,144.4,1,1
71210100040008,"HYDRAULIC OIL,GRADE:HLP,VG-100",712,LUBRICANTS,L,2024-12-31,357.1662,561.1606,610.834,144.4,1,1
71210100040008,"HYDRAULIC OIL,GRADE:HLP,VG-100",712,LUBRICANTS,L,2025-01-31,376.1666,560.717,795.3844,144.4,1,1
71210100040008,"HYDRAULIC OIL,GRADE:HLP,VG-100",712,LUBRICANTS,L,2025-02-28,320.5355,328.6228,803.4717,144.4,1,1
